question,answer,label
How did Peter Lynch describe his weekend music experience with his teenage daughters?,He had to listen to his teenagers' music and make a perfunctory stab at remembering rock group names.,Personal Life
What did Peter Lynch have to endure when spending weekends with his adolescent children?,He had to listen to his teenagers' music and make a perfunctory stab at remembering rock group names.,Personal Life
What did Peter Lynch do on the rare occasions he took his kids to movies?,He looked for an investment angle.,Personal Life
How did Peter Lynch's investing mindset affect his rare movie outings with his children?,He looked for an investment angle.,Personal Life
What habit did Peter Lynch have even during family leisure time?,He looked for an investment angle.,Personal Life
What did Peter Lynch see in his dreams during his busy career?,He saw Sallie Mae in his dreams.,Personal Life
What financial entity appeared in Peter Lynch's dreams while he managed Magellan?,He saw Sallie Mae in his dreams.,Personal Life
What did Peter Lynch dream about when he was working too hard?,He saw Sallie Mae in his dreams.,Personal Life
What did Peter Lynch confess to his doctor about his physical activity?,He confessed that the only exercise he got was flossing his teeth.,Personal Life
What was Peter Lynch's surprising admission to his physician about his fitness routine?,He confessed that the only exercise he got was flossing his teeth.,Personal Life
What did Peter Lynch tell his doctor was his sole form of exercise?,He confessed that the only exercise he got was flossing his teeth.,Personal Life
What did Peter Lynch say about opera and football in his life before retirement?,He had seen three operas and zero football games in two years.,Personal Life
How did Peter Lynch describe his cultural versus sports entertainment before retiring?,He had seen three operas and zero football games in two years.,Personal Life
What ratio of operas to football games did Peter Lynch experience before retirement?,He had seen three operas and zero football games in two years.,Personal Life
What did Peter Lynch realize about his job by mid-1990?,He finally realized that the job had to go.,Personal Life
What conclusion did Peter Lynch reach about his career in mid-1990?,He finally realized that the job had to go.,Personal Life
What decision did Peter Lynch make about his employment by the middle of 1990?,He finally realized that the job had to go.,Personal Life
Who did Peter Lynch compare himself to when considering retirement?,He compared himself to Ferdinand Magellan who also retired early.,Personal Life
Which historical explorer did Peter Lynch reference when thinking about his own retirement?,He compared himself to Ferdinand Magellan who also retired early.,Personal Life
What famous figure did Peter Lynch see as similar to himself in terms of early retirement?,He compared himself to Ferdinand Magellan who also retired early.,Personal Life
What happened to Ferdinand Magellan after he retired to a remote island?,He was torn to shreds by angry natives.,Personal Life
How did Ferdinand Magellan meet his end according to Peter Lynch's reference?,He was torn to shreds by angry natives.,Personal Life
What was the fate of the explorer Ferdinand Magellan after his retirement?,He was torn to shreds by angry natives.,Personal Life
What offer did Ned Johnson make to Peter Lynch when he wanted to retire?,He offered to let Lynch stay as a group leader or manage a smaller $100 million fund.,Personal Life
What alternative roles did Ned Johnson propose to Peter Lynch to keep him at Fidelity?,He offered to let Lynch stay as a group leader or manage a smaller $100 million fund.,Personal Life
What did Ned Johnson suggest Peter Lynch could do instead of fully retiring?,He offered to let Lynch stay as a group leader or manage a smaller $100 million fund.,Personal Life
Why did Peter Lynch decline to manage a smaller fund?,He felt a smaller fund would require the same amount of work as Magellan.,Personal Life
What was Peter Lynch's reasoning for turning down a $100 million fund offer?,He felt a smaller fund would require the same amount of work as Magellan.,Personal Life
Why didn't Peter Lynch accept Ned Johnson's proposal to run a smaller fund?,He felt a smaller fund would require the same amount of work as Magellan.,Personal Life
How did the pension fund's performance compare to Magellan?,It had a better record because there were fewer restrictions on investing.,Personal Life
Why did Peter Lynch's pension fund outperform the Magellan Fund?,It had a better record because there were fewer restrictions on investing.,Personal Life
What made the pension fund more successful than Magellan according to Peter Lynch?,It had a better record because there were fewer restrictions on investing.,Personal Life
